molregno,stand_type,pchembl_value,stand_value,canonical_smiles,stand_inchi,chembl_id,tid,pref_name,scaffolds_csk,mfp
846,2176302,IC50,8.15,7.1,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1Br,ASJVTTWDGGAANN-UHFFFAOYSA-N,CHEMBL3966931,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab18bba0>
847,2149581,IC50,7.22,60.0,CS(=O)(=O)c1cc(C#N)ccc1C1NC(=O)N(c2cncc(C(F)(F)F)c2)C2=C1C(=O)CC2,SCTUBKRPHHKKPZ-UHFFFAOYSA-N,CHEMBL3940210,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab18bc10>
848,2153613,IC50,8.01,9.7,N#Cc1ccc(C2C3=C(CCC3=O)N(c3cccc(C(F)(F)F)c3)C(=O)N2CC(=O)NCC2CCOCC2)cc1,ZMXKTFBBLHSKDJ-UHFFFAOYSA-N,CHEMBL3944242,235,Leukocyte elastase ,C1CCC(CCCCC2CC(C3CCCCC3)C3CCCC3C2C2CCCCC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab18bc80>
849,2190252,IC50,8.12,7.6,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(=O)NC1CCC(O)C1,YKFLEGFOALCVNT-UHFFFAOYSA-N,CHEMBL3980881,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3CCC3CCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab18bcf0>
850,2134075,IC50,8.15,7.1,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(=O)NCC(F)(F)F,ZLMVTJDAIQFDON-UHFFFAOYSA-N,CHEMBL3924704,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab18bd60>
851,2250529,IC50,8.23,5.9,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(=O)N1CC[C@@H](N)C1,XHNYOLGXORSAMF-BPNWFJGMSA-N,CHEMBL4111178,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3CC3CCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab18bdd0>
852,2159651,IC50,8.52,3.0,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1-c1ccc2c(cnn2C)c1,HPMXUGYYKLZEOK-UHFFFAOYSA-N,CHEMBL3950280,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCC4CCCC4C3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab18be40>
853,1442843,IC50,6.52,300.0,CCCCNC(=O)CC[Si](O)(O)[C@@H](CC(C)C)NC(=O)[C@@H](NC(=O)Cc1ccc2ccccc2c1)[C@@H](C)CC,FBPIBRMHEXSDCR-ZRKWFTTGSA-N,CHEMBL2182012,235,Leukocyte elastase ,C1CCC2CCCCC2C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab18beb0>
854,2180869,IC50,7.38,42.1,COc1cc(C#N)ccc1C1NC(=O)N(c2cccc(C(F)(F)F)c2)C2=C1C(=O)CC2,MQHZVQYLNLZDAJ-UHFFFAOYSA-N,CHEMBL3971498,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab18bf20>
855,2125349,IC50,8.72,1.9,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1-c1cncs1,OTKVEFOMJKPZRM-UHFFFAOYSA-N,CHEMBL3915978,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab18bf90>
856,1573850,IC50,7.51,31.0,Cc1cccc(C(=O)n2nc(C#N)c3cc([N+](=O)[O-])ccc32)c1,OFWZFCVDYJDOCK-UHFFFAOYSA-N,CHEMBL2409427,235,Leukocyte elastase ,C1CCC(CC2CCC3CCCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189040>
857,2162365,IC50,8.57,2.7,CC1(O)CCN(C(=O)CN2C(=O)N(c3cccc(C(F)(F)F)c3)C3=C(C(=O)CC3)C2c2ccc(C#N)cc2)C1,GMDVTHJEVYWYJV-UHFFFAOYSA-N,CHEMBL3952994,235,Leukocyte elastase ,C1CCC(C2CC(CCC3CCCC3)C(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1890b0>
858,2181100,IC50,8.96,1.1,CCOC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)N1CCC(N2CCOCC2)C1,INUNTHMYHWGVIK-UHFFFAOYSA-N,CHEMBL3971729,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3CC3CCC(C4CCCCC4)C3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189120>
859,2130356,IC50,7.6,25.0,CNC(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2ccnc(C(F)(F)F)c2)C(=O)N1C,LYTSNHIXDDLZEF-UHFFFAOYSA-N,CHEMBL3920985,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189190>
860,2143044,IC50,7.7,20.0,CCCn1cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1C,QBWJZCOMAAXXNJ-UHFFFAOYSA-N,CHEMBL3933673,235,Leukocyte elastase ,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189200>
861,2135644,IC50,7.16,69.0,Cc1c(-c2cccc(C(F)F)c2)c(=O)c(C(=O)NCc2ccc(N3CCNC3=O)cc2)cn1C(C)C,POYWSPGHAGNCGA-UHFFFAOYSA-N,CHEMBL3926273,235,Leukocyte elastase ,C1CCC(C2CCCC(CCCC3CCC(C4CCCC4)CC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189270>
862,2111982,IC50,8.66,2.2,Cc1nnc(-c2cc(C#N)ccc2C2C3=C(CCC3=O)N(c3cccc(C(F)(F)F)c3)C(=O)N2C)o1,YINZTGWZYCZVLZ-UHFFFAOYSA-N,CHEMBL3902611,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1892e0>
863,117421,IC50,6.82,150.0,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](NC(=O)C(F)(F)F)[C@H]2S1(=O)=O,DCCSQIKGNBZCFZ-GMXVVIOVSA-N,CHEMBL73033,235,Leukocyte elastase ,C1CCC(CCCC2CCC3CCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189350>
864,2118843,IC50,7.48,33.3,N#Cc1ccc(C2NC(=O)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)CC3)cc1,IOAQHJLFLCALPO-UHFFFAOYSA-N,CHEMBL3909472,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1893c0>
865,1166219,IC50,6.62,240.0,CC(C)OC(=O)c1nn(C(=O)c2ccccc2)c2ccccc12,TUVRJMZAVSFWPS-UHFFFAOYSA-N,CHEMBL1808523,235,Leukocyte elastase ,C1CCC(CC2CCC3CCCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189430>
866,2104898,IC50,8.57,2.7,CCS(=O)(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1,ZUXJYKSTPBRUHK-UHFFFAOYSA-N,CHEMBL3895527,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1894a0>
867,2119661,IC50,8.44,3.6,N#Cc1ccc(C2C3=C(CCC3=O)N(c3cccc(C(F)(F)F)c3)C(=O)N2CC(=O)N2CCC(F)C2)cc1,QDYRGFFTSZTZHS-UHFFFAOYSA-N,CHEMBL3910290,235,Leukocyte elastase ,C1CCC(C2CC(CCC3CCCC3)C(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189510>
868,2108475,IC50,8.1,7.9,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1-c1ccc2c(cnn2C)c1,PRCIXSVJMOKLBJ-UHFFFAOYSA-N,CHEMBL3899104,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCC4CCCC4C3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189580>
869,1975380,IC50,7.64,23.0,N#Cc1ccc([C@H]2NC(=O)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)NN(CCN2CCOCC2)C3)cc1,QBKBCVKHXGJUQY-HSZRJFAPSA-N,CHEMBL3642660,235,Leukocyte elastase ,C1CCC(CCC2CCC3C(C4CCCCC4)CCC(C4CCCCC4)C3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1895f0>
870,565980,IC50,6.75,180.0,CCCc1cc(OC)cc2nc(-c3cccnc3N3CCC(C(=O)O)CC3)oc(=O)c12,VKQAPUCJGXWHTG-UHFFFAOYSA-N,CHEMBL562750,235,Leukocyte elastase ,C1CCC(C2CCCCC2C2CCC3CCCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189660>
871,2131002,IC50,7.946666666666665,9.0,Cc1c(-c2cccc(C(F)(F)F)c2)c(=O)c(C(=O)NCc2ccc([S+](C)[O-])cc2)cn1C(C)C,NQXVUPNEGLZIJR-UHFFFAOYSA-N,CHEMBL3921631,235,Leukocyte elastase ,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1896d0>
872,179725,IC50,6.47,340.0,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1ccc(C(C)(C)C)cc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,RJVIUDPSQFFUFS-OBJZOYJSSA-N,CHEMBL324207,235,Leukocyte elastase ,C1CCC(CCC(CCC2CCCC2)C2CC3CC4CC(C4)C3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189740>
873,2159181,IC50,8.89,1.3,CN(C)CCN(C)C(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1C,XBMITXCHLHGFAC-UHFFFAOYSA-N,CHEMBL3949810,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1897b0>
874,2106312,IC50,7.37,43.0,COCCn1cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1C,PNUVVSCHCDWKDU-UHFFFAOYSA-N,CHEMBL3896941,235,Leukocyte elastase ,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189820>
875,2171589,IC50,8.42,3.8,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1-c1ccncn1,KVWLCPVAPWTWTQ-UHFFFAOYSA-N,CHEMBL3962218,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189890>
876,2190962,IC50,6.21,621.5,CN(C)C(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)[C@@H]1c1ccc(C#N)cc1,ICDUYZKFFREBSC-NRFANRHFSA-N,CHEMBL3981591,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189900>
877,2141769,IC50,8.22,5.3,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(N)=O,ZSSDPALYVSGLCB-UHFFFAOYSA-N,CHEMBL3932398,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189970>
878,558812,IC50,7.21,61.0,Cc1cccc2nc(-c3cccnc3Oc3ccccc3)oc(=O)c12,ZWCLOFDTCJDWEF-UHFFFAOYSA-N,CHEMBL564122,235,Leukocyte elastase ,C1CCC(CC2CCCCC2C2CCC3CCCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1899e0>
879,2114668,IC50,7.93,11.8,C[S+]([O-])CCNC(=O)CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1,VBWYWGIFMBKVMN-UHFFFAOYSA-N,CHEMBL3905297,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189a50>
880,2104604,IC50,8.25,5.6,Cc1c(-c2cccc(C(F)(F)F)c2)c(=O)c(C(=O)NCc2ccc(S(C)(=O)=NC#N)cc2)cn1C1CC1,CLLXPVQUNZDZLA-UHFFFAOYSA-N,CHEMBL3895233,235,Leukocyte elastase ,C1CCC(CCCC2CC(C3CCCCC3)CC(C3CC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189ac0>
881,2174276,IC50,8.52,3.0,CCOC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)N1CCN(CC)CC1,PATCMERBJFVSCQ-UHFFFAOYSA-N,CHEMBL3964905,235,Leukocyte elastase ,C1CCC(CC2CCCCC2C2CCC(C3CCCCC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189b30>
882,2147075,IC50,8.48,3.3,Cc1c(-c2cccc(C(F)(F)F)c2)c(=O)c(C(=O)NCc2ccc(S(C)(=O)=NC#N)cc2)cn1-c1cncnc1,BCVHWGSDAMRMAD-UHFFFAOYSA-N,CHEMBL3937704,235,Leukocyte elastase ,C1CCC(CCCC2CC(C3CCCCC3)CC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189ba0>
883,2152364,IC50,7.26,55.0,Cc1nnc(CNC(=O)c2cn(C3CCC3)c(C)c(-c3cccc(C(F)F)c3)c2=O)o1,FBAQBNGOZJQHMH-UHFFFAOYSA-N,CHEMBL3942993,235,Leukocyte elastase ,C1CCC(C2CC(CCCC3CCCC3)CC(C3CCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189c10>
884,592090,IC50,7.57,27.0,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)Cn1c(=O)ccn(CC(=O)O)c1=O)C(C)C)C(=O)c1nc2ccccc2o1,GQLNXTKWMOKAAQ-LQGLAIQGSA-N,CHEMBL593985,235,Leukocyte elastase ,C1CCC(CCCCCC2CCCC2CCCCC2CC3CCCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189c80>
885,2134202,IC50,7.29,51.0,Cc1c(-c2ccnc(C(F)(F)F)c2)c(=O)c(C(=O)NCc2ccc([S+](C)[O-])cc2)cn1C(C)C,GCODXECCJMIYMS-UHFFFAOYSA-N,CHEMBL3924831,235,Leukocyte elastase ,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189cf0>
886,1573868,IC50,7.7,20.0,COC(=O)c1nn(C(=O)c2cccc(C)c2)c2cc([N+](=O)[O-])ccc12,ZOKSKHWGOAWJSA-UHFFFAOYSA-N,CHEMBL2409445,235,Leukocyte elastase ,C1CCC(CC2CCC3CCCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189d60>
887,2170445,IC50,8.24,5.7,COCCCNC(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1C,WTWJFJWBIBKKIT-UHFFFAOYSA-N,CHEMBL3961074,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189dd0>
888,2113064,IC50,7.65,22.6,CN1CCC(NC(=O)CN2C(=O)N(c3cccc(C(F)(F)F)c3)C3=C(C(=O)CC3)C2c2ccc(C#N)cc2)CC1,PHHJHHJOBULGLY-UHFFFAOYSA-N,CHEMBL3903693,235,Leukocyte elastase ,C1CCC(CCCC2CC(C3CCCCC3)C3CCCC3C2C2CCCCC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189e40>
889,2154911,IC50,8.23,2.6,CN1C(=O)N(c2ccnc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,CTAOATNVUQNVBF-UHFFFAOYSA-N,CHEMBL3945540,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189eb0>
890,1426921,IC50,6.17,680.0,CCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)P(=O)(Oc1ccccc1)Oc1ccccc1,CNDRFBYUKZJJLP-LLOGBAKRSA-N,CHEMBL2163503,235,Leukocyte elastase ,C1CCC(CC(CCCC2CCCC2)CC2CCCCC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189f20>
891,2105110,IC50,8.46,3.5,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(=O)NC1CC[C@H](N(C)C)C1,ZGBLVXVAKUUQFN-UZAYYHTJSA-N,CHEMBL3895739,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3CCC3CCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab189f90>
892,2127027,IC50,7.39,41.0,CN1C(=O)N(c2ccnc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(N)=O,KJLRTRYAAPNXSK-UHFFFAOYSA-N,CHEMBL3917656,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab188040>
893,2168266,IC50,8.89,1.3,COCCNC(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1F,ACVZPXZJUDPJBA-UHFFFAOYSA-N,CHEMBL3958895,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1880b0>
894,649113,IC50,7.525,30.7,O=c1oc(-c2ccccc2Cl)nc2cccc(Cl)c12,UZCDIFQXYCIQAK-UHFFFAOYSA-N,CHEMBL1172265,235,Leukocyte elastase ,C1CCC(C2CCC3CCCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab188120>
895,6598,IC50,6.46,350.0,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1CCCO,WDLHEVRFVVGGDU-UHFFFAOYSA-N,CHEMBL10305,235,Leukocyte elastase ,C1CCC(CC2CCCCC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab188190>
896,1608194,IC50,6.02,960.0,CC(C)(C)C(=O)Oc1cn(-c2ccccc2)c(CSc2nc3ccccc3s2)cc1=O,STIQAXMJBWKBQV-UHFFFAOYSA-N,CHEMBL3093810,235,Leukocyte elastase ,C1CCC(C2CCCCC2CCC2CC3CCCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab188200>
897,2182661,IC50,8.6,2.5,Cc1c(-c2cccc(C(F)(F)F)c2)c(=O)c(C(=O)NCc2ccc(S(C)(=O)=NC#N)cc2)cn1-c1ccncc1,QWKQEYMDMZZLKG-UHFFFAOYSA-N,CHEMBL3973290,235,Leukocyte elastase ,C1CCC(CCCC2CC(C3CCCCC3)CC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab188270>
898,2135714,IC50,8.49,3.2,COC(=O)CCCS(=O)(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1,KTQJLLBWDOIYPQ-UHFFFAOYSA-N,CHEMBL3926343,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1882e0>
899,2192996,IC50,8.21,6.2,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(=O)NCC(C)(C)N,YGZJUHGJDSTQKF-UHFFFAOYSA-N,CHEMBL3983625,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab188350>
900,2102806,IC50,8.92,1.2,CCNC(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1F,YIQPKBLTCZZKBP-UHFFFAOYSA-N,CHEMBL3893435,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1883c0>
901,2253415,IC50,8.31,4.9,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(=O)N[C@H]1C[C@H]1N,NPFYEPHLVAFLBR-BEWYTNLXSA-N,CHEMBL4114064,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3CCC3CC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab188430>
902,2123416,IC50,8.77,1.7,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)N1Cc2ccncc2C1,VLLZLUVNBJJAAC-UHFFFAOYSA-N,CHEMBL3914045,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3CC3CC4CCCCC4C3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1884a0>
903,1964323,IC50,8.47,3.4,CS(=O)(=O)c1cc(C#N)ccc1[C@@H]1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CC#N,JBUOECXWCJMBOA-JOCHJYFZSA-N,CHEMBL3617974,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab188510>
904,135693,IC50,7.0,100.0,COc1ccc(COC(=O)C2=C(COC(C)=O)CS(=O)(=O)[C@@H]3[C@@H](OC)C(=O)N23)cc1,AWFVUAFIHNKIHG-FUHWJXTLSA-N,CHEMBL315377,235,Leukocyte elastase ,C1CCC(CCCC2CCCC3CCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab188580>
905,2161080,IC50,8.47,3.4,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(=O)N1CCCC1,HARYGZRMMYBNCC-UHFFFAOYSA-N,CHEMBL3951709,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3CC3CCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1885f0>
906,555361,IC50,7.66,22.0,CCc1cc(OC)cc2nc(-c3cccnc3N3CCN(CCN4CCOCC4)CC3)oc(=O)c12,IGHRJMJAQMMXEU-UHFFFAOYSA-N,CHEMBL560070,235,Leukocyte elastase ,C1CCC(CCC2CCC(C3CCCCC3C3CCC4CCCCC4C3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab188660>
907,264783,IC50,6.81,156.0,CC(C)C(NC(=O)CN(C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C1CCCC1)C(=O)C(F)(F)F,JGFRTWUNQNCPOP-KEKNWZKVSA-N,CHEMBL160737,235,Leukocyte elastase ,C(CCCC1CCCCC1)CCCC1CCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1886d0>
908,2171851,IC50,7.2,63.0,CC[C@H](C)n1cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)c(-c2ccnc(C(F)(F)F)c2)c1C,XFLIAKRDVMGNHA-AWEZNQCLSA-N,CHEMBL3962480,235,Leukocyte elastase ,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab188740>
909,2159684,IC50,7.8,16.0,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1-c1ccc2occc2c1,HPVKUOZPTPNLPW-UHFFFAOYSA-N,CHEMBL3950313,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCC4CCCC4C3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1887b0>
